Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
2.5e-06 0 0 0 0 0 0 
5e-06 0 0 0 0 0 0 
7.5e-06 0 0 0 0 0 0 
1e-05 0 0 0 0 0 0 
1.25e-05 0 0 0 0 0 0 
1.5e-05 0 0 0 0 0 0 
1.75e-05 0 0 0 0 0 0 
2e-05 0 0 0 0 0 0 
2.25e-05 0 0 0 0 0 0 
2.5e-05 0 0 0 0 0 0 
2.75e-05 0 0 0 0 0 0 
3e-05 0 0 0 0 0 0 
3.25e-05 0 0 0 0 0 0 
3.5e-05 0 0 0 0 0 0 
3.75e-05 0 0 0 0 0 0 
4e-05 0 0 0 0 0 0 
4.25e-05 0 0 0 0 0 0 
4.5e-05 0 0 0 0 0 0 
4.75e-05 0 0 0 0 0 0 
5e-05 0 0 0 0 0 0 
5.25e-05 0 0 0 0 0 0 
5.5e-05 0 0 0 0 0 0 
5.75e-05 0 0 0 0 0 0 
6e-05 0 0 0 0 0 0 
6.25e-05 0 0 0 0 0 0 
6.5e-05 0 0 0 0 0 0 
6.75e-05 0 0 0 0 0 0 
7e-05 0 0 0 0 0 0 
7.25e-05 0 0 0 0 0 0 
7.5e-05 0 0 0 0 0 0 
7.75e-05 0 0 0 0 0 0 
8e-05 0 0 0 0 0 0 
8.25e-05 0 0 0 0 0 0 
8.5e-05 0 0 0 0 0 0 
8.75e-05 0 0 0 0 0 0 
9e-05 0 0 0 0 0 0 
9.25e-05 0 0 0 0 0 0 
9.5e-05 0 0 0 0 0 0 
9.75e-05 0 0 0 0 0 0 
0.0001 0 0 0 0 0 0 
0.0001025 0 0 0 0 0 0 
0.000105 0 0 0 0 0 0 
0.0001075 0 0 0 0 0 0 
0.00011 0 0 0 0 0 0 
0.0001125 0 0 0 0 0 0 
0.000115 0 0 0 0 0 0 
0.0001175 0 0 0 0 0 0 
0.00012 0 0 0 0 0 0 
0.0001225 0 0 0 0 0 0 
0.000125 0 0 0 0 0 0 
0.0001275 0 0 0 0 0 0 
0.00013 0 0 0 0 0 0 
0.0001325 0 0 0 0 0 0 
0.000135 0 0 0 0 0 0 
0.0001375 0 0 0 0 0 0 
0.00014 0 0 0 0 0 0 
0.0001425 0 0 0 0 0 0 
0.000145 0 0 0 0 0 0 
0.0001475 0 0 0 0 0 0 
0.00015 0 0 0 0 0 0 
0.0001525 0 0 0 0 0 0 
0.000155 0 0 0 0 0 0 
0.0001575 0 0 0 0 0 0 
0.00016 0 0 0 0 0 0 
0.0001625 0 0 0 0 0 0 
0.000165 0 0 0 0 0 0 
0.0001675 0 0 0 0 0 0 
0.00017 0 0 0 0 0 0 
0.0001725 0 0 0 0 0 0 
0.000175 0 0 0 0 0 0 
0.0001775 0 0 0 0 0 0 
0.00018 0 0 0 0 0 0 
0.0001825 0 0 0 0 0 0 
0.000185 0 0 0 0 0 0 
0.0001875 0 0 0 0 0 0 
0.00019 0 0 0 0 0 0 
0.0001925 0 0 0 0 0 0 
0.000195 0 0 0 0 0 0 
0.0001975 0 0 0 0 0 0 
0.0002 0 0 0 0 0 0 
0.0002025 0 0 0 0 0 0 
0.000205 0 0 0 0 0 0 
0.0002075 0 0 0 0 0 0 
0.00021 0 0 0 0 0 0 
0.0002125 0 0 0 0 0 0 
0.000215 0 0 0 0 0 0 
0.0002175 0 0 0 0 0 0 
0.00022 0 0 0 0 0 0 
0.0002225 0 0 0 0 0 0 
0.000225 0 0 0 0 0 0 
0.0002275 0 0 0 0 0 0 
0.00023 0 0 0 0 0 0 
0.0002325 0 0 0 0 0 0 
0.000235 0 0 0 0 0 0 
0.0002375 0 0 0 0 0 0 
0.00024 0 0 0 0 0 0 
0.0002425 0 0 0 0 0 0 
0.000245 0 0 0 0 0 0 
0.0002475 0 0 0 0 0 0 
0.00025 0 0 0 0 0 0 
0.0002525 0 0 0 0 0 0 
0.000255 0 0 0 0 0 0 
0.0002575 0 0 0 0 0 0 
0.00026 0 0 0 0 0 0 
0.0002625 0 0 0 0 0 0 
0.000265 0 0 0 0 0 0 
0.0002675 0 0 0 0 0 0 
0.00027 0 0 0 0 0 0 
0.0002725 0 0 0 0 0 0 
0.000275 0 0 0 0 0 0 
0.0002775 0 0 0 0 0 0 
0.00028 0 0 0 0 0 0 
0.0002825 0 0 0 0 0 0 
0.000285 0 0 0 0 0 0 
0.0002875 0 0 0 0 0 0 
0.00029 0 0 0 0 0 0 
0.0002925 0 0 0 0 0 0 
0.000295 0 0 0 0 0 0 
0.0002975 0 0 0 0 0 0 
0.0003 0 0 0 0 0 0 
0.0003025 0 0 0 0 0 0 
0.000305 0 0 0 0 0 0 
